Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
78,301,57,6.2675,11.7275,Orbicella_annularis,n/s,fuse
84,321,63,4.96,13.16,Orbicella_annularis,n/s,fuse
84,323,63,5.67,13.16,Orbicella_annularis,n/s,fuse
97,349,79,6.5225,12.9275,Orbicella_annularis,n/s,fuse
97,354,79,5.915,12.9275,Orbicella_annularis,n/s,fuse
105,405,90,6.9725,15.695,Orbicella_annularis,n/s,fuse
105,412,90,5.0575,15.695,Orbicella_annularis,n/s,fuse
114,477,97,46.7425,314.18,Acropora_palmata,n/s,fuse
114,486,97,25.41,314.18,Acropora_palmata,n/s,fuse
114,487,97,121.7275,314.18,Acropora_palmata,n/s,fuse
114,488,97,34.0,314.18,Acropora_palmata,n/s,fuse
114,491,97,33.26,314.18,Acropora_palmata,n/s,fuse
120,500,106,61.43,99.0125,Acropora_palmata,n/s,fuse
120,506,106,41.365,99.0125,Acropora_palmata,n/s,fuse
137,0,76,12.7725,12.965,Acropora_palmata,same,n/s
1,7,1,22.8625,23.1375,Orbicella_annularis,same,n/s
9,24,8,4.4975,4.4625,Orbicella_annularis,same,n/s
10,25,9,9.4325,9.21,Orbicella_annularis,same,n/s
11,26,10,4.005,4.14,Orbicella_annularis,same,n/s
12,30,13,7.7075,7.8425,Orbicella_annularis,same,n/s
14,33,15,4.875,4.88,Orbicella_annularis,same,n/s
20,91,21,6.9325,6.6225,Orbicella_annularis,same,n/s
22,94,23,6.22,6.0275,Orbicella_annularis,same,n/s
23,99,24,6.2625,6.0775,Orbicella_annularis,same,n/s
24,101,25,6.4125,6.495,Orbicella_annularis,same,n/s
22,102,26,6.0725,5.895,Orbicella_annularis,same,n/s
27,109,113,4.9375,4.7575,Orbicella_annularis,same,n/s
29,113,108,11.055,11.105,Orbicella_annularis,same,n/s
33,147,27,6.15,6.08,Orbicella_annularis,same,n/s
45,201,36,5.0825,5.01,Orbicella_annularis,same,n/s
46,202,37,4.84,4.705,Orbicella_annularis,same,n/s
50,207,42,5.31,5.1775,Orbicella_annularis,same,n/s
53,232,46,25.795,25.795,Orbicella_annularis,same,n/s
55,242,47,4.015,4.015,Orbicella_annularis,same,n/s
77,302,58,5.615,5.77,Orbicella_annularis,same,n/s
79,313,64,22.045,22.045,Acropora_palmata,same,n/s
81,315,65,37.7675,37.7675,Acropora_palmata,same,n/s
80,316,66,66.0925,66.0925,Acropora_palmata,same,n/s
82,319,68,15.41,15.41,Acropora_palmata,same,n/s
85,322,69,13.2825,13.2825,Acropora_palmata,same,n/s
86,324,70,24.81,24.81,Acropora_palmata,same,n/s
87,327,71,55.16,55.16,Acropora_palmata,same,n/s
89,333,72,7.2925,7.2925,Acropora_palmata,same,n/s
91,335,78,5.625,5.625,Acropora_palmata,same,n/s
94,340,73,56.5525,54.62,Acropora_palmata,same,n/s
96,351,80,5.76,5.67,Orbicella_annularis,same,n/s
98,357,81,5.3775,5.355,Orbicella_annularis,same,n/s
97,362,83,7.6875,7.41,Orbicella_annularis,same,n/s
99,365,84,6.7275,6.7625,Orbicella_annularis,same,n/s
112,474,98,4.1925,4.175,Orbicella_annularis,same,n/s
115,481,101,4.54,4.4475,Orbicella_annularis,same,n/s
0,72,17,1.0825,0.7075,Orbicella_annularis,shrink,n/s
18,88,19,7.255,6.695,Orbicella_annularis,shrink,n/s
19,90,20,4.7,3.8125,Orbicella_annularis,shrink,n/s
21,93,22,5.6525,5.33,Orbicella_annularis,shrink,n/s
25,106,114,4.445,3.5425,Orbicella_annularis,shrink,n/s
28,111,111,6.675,6.2125,Orbicella_annularis,shrink,n/s
31,116,110,3.5575,3.2825,Orbicella_annularis,shrink,n/s
32,117,109,4.1975,3.5025,Orbicella_annularis,shrink,n/s
44,179,33,126.1875,56.68,Acropora_cervicornis,shrink,n/s
45,197,34,6.2475,5.56,Orbicella_annularis,shrink,n/s
47,204,38,4.935,4.425,Orbicella_annularis,shrink,n/s
52,226,44,315.4375,273.6225,Acropora_palmata,shrink,n/s
59,278,50,10.81,6.77,Acropora_palmata,shrink,n/s
60,282,51,9.3275,8.145,Acropora_palmata,shrink,n/s
124,283,52,12.47,4.735,Acropora_palmata,shrink,n/s
78,304,60,4.7425,4.37,Orbicella_annularis,shrink,n/s
95,343,74,5.4325,4.945,Orbicella_annularis,shrink,n/s
96,344,75,4.95,3.2625,Orbicella_annularis,shrink,n/s
