plot,interval_order,month_start,month_end,genet,tag,genotype,species,source_files,match_types,actions,split_fuse_events,n_rows,plot_area_m2,taglab_area_units,area_start,area_end,area_start_m2,area_end_m2,present_start,present_end,survived_interval,died_interval,born_interval
Plot E,6,October,November,14,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,3.39,3.39,3.39e-4,3.39e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,16,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,grow,n/s,1,480,cm2,8.965,9.71,8.964999999999999e-4,9.710000000000001e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,18,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,4.0925,3.4425,4.0925e-4,3.4425e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,19,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,grow,n/s,1,480,cm2,11.2625,11.9625,0.0011262499999999999,0.00119625,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,2,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,5.09,5.05,5.09e-4,5.05e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,20,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,5.8925,5.66,5.8925e-4,5.66e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,21,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,34.745,35.2,0.0034744999999999997,0.00352,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,22,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,4.5275,3.8425,4.5275e-4,3.8425e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,24,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,grow,n/s,1,480,cm2,0.675,0.725,6.75e-5,7.25e-5,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,25,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,n/s,fuse,2,480,cm2,10.955,22.29,0.0010955,0.002229,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,26,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,2.82,2.525,2.8199999999999997e-4,2.525e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,27,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,4.945,4.045,4.945e-4,4.0449999999999997e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,28,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,9.805,8.73,9.805e-4,8.730000000000001e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,29,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,1.2925,1.225,1.2925e-4,1.225e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,3,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,grow,n/s,1,480,cm2,4.27,4.9425,4.2699999999999997e-4,4.9425e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,31,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,12.1575,12.58,0.00121575,0.001258,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,32,NA,NA,Acropora palmata,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,grow,n/s,1,480,cm2,303.265,328.705,0.0303265,0.0328705,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,33,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,grow,n/s,1,480,cm2,3.9225,4.185,3.9224999999999997e-4,4.185e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,34,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,5.4925,5.24,5.492499999999999e-4,5.24e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,35,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,0.695,0.6,6.95e-5,5.9999999999999995e-5,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,36,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,2.05,1.98,2.05e-4,1.98e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,38,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,6.51,6.185,6.51e-4,6.184999999999999e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,39,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,6.02,6.215,6.02e-4,6.215e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,4,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,grow,n/s,1,480,cm2,5.4025,9.005,5.402499999999999e-4,9.005e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,40,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,5.4225,5.6025,5.4225e-4,5.6025e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,41,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,5.9425,5.5725,5.942499999999999e-4,5.5725e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,42,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,6.745,6.51,6.745e-4,6.51e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,43,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,6.39,6.4325,6.389999999999999e-4,6.4325e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,44,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,4.77,4.8075,4.7699999999999994e-4,4.8075e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,45,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,6.4625,6.3525,6.4625e-4,6.3525e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,46,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,5.215,4.9975,5.214999999999999e-4,4.9975e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,47,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,6.3,6.075,6.3e-4,6.075e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,48,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,2.555,2.5725,2.5550000000000003e-4,2.5725e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,49,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,6.3575,5.3125,6.3575e-4,5.3125e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,5,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,grow,n/s,1,480,cm2,5.15,7.2675,5.15e-4,7.2675e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,50,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,5.4575,5.5325,5.4575e-4,5.532499999999999e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,51,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,7.78,6.2625,7.78e-4,6.262500000000001e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,52,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,21.375,20.1625,0.0021375,0.0020162500000000002,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,53,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,8.0175,8.0675,8.0175e-4,8.067500000000001e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,54,NA,NA,Orbicella annularis,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,8.2725,7.1,8.272500000000001e-4,7.099999999999999e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,55,NA,NA,Orbicella faveolata,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,10.6525,10.1575,0.00106525,0.0010157500000000002,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,56,NA,NA,Orbicella faveolata,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,7.57,6.48,7.570000000000001e-4,6.48e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,57,NA,NA,Orbicella faveolata,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,7.315,7.2775,7.315e-4,7.2775e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,58,NA,NA,Acropora palmata,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,15.405,15.395,0.0015405,0.0015394999999999999,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,59,NA,NA,Acropora palmata,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,21.28,21.14,0.002128,0.002114,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,6,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,grow,n/s,1,480,cm2,4.035,5.48,4.035e-4,5.480000000000001e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,60,NA,NA,Acropora palmata,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,28.375,26.4475,0.0028375,0.00264475,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,61,NA,NA,Acropora palmata,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,grow,n/s,1,480,cm2,11.9325,18.6825,0.0011932499999999999,0.0018682500000000001,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,62,NA,NA,Acropora palmata,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,17.06,16.8625,0.0017059999999999998,0.00168625,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,64,NA,NA,Orbicella sp.,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,same,n/s,1,480,cm2,3.1825,3.27,3.1825e-4,3.27e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,69,NA,NA,Orbicella sp.,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,born,none,1,480,cm2,0,3.9825,0,3.9825e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot E,6,October,November,70,NA,NA,Orbicella sp.,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,born,none,1,480,cm2,0,2.3075,0,2.3075e-4,FALSE,TRUE,FALSE,FALSE,TRUE
Plot E,6,October,November,8,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,5.515,4.0575,5.515e-4,4.0575e-4,TRUE,TRUE,TRUE,FALSE,FALSE
Plot E,6,October,November,9,NA,NA,Orbicella franksi,plotE1-1Matches_Coki_PlotE_20251014_1-1-Coki_PlotE_20251106_1-1.csv,1-1,shrink,n/s,1,480,cm2,6.815,2.92,6.815e-4,2.92e-4,TRUE,TRUE,TRUE,FALSE,FALSE
