source_file,logger_location,date_time,date,temperature_c
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T03:14:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T03:24:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T03:34:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T03:44:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T03:54:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T04:04:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T04:14:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T04:24:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T04:34:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T04:44:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T04:54:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T05:04:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T05:14:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T05:24:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T05:34:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T05:44:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T05:54:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T06:04:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T06:14:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T06:24:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T06:34:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T06:44:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T06:54:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T07:04:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T07:14:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T07:24:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T07:34:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T07:44:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T07:54:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T08:04:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T08:14:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T08:24:56Z,2025-06-14,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T08:34:56Z,2025-06-14,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T08:44:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T08:54:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T09:04:56Z,2025-06-14,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T09:14:56Z,2025-06-14,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T09:24:56Z,2025-06-14,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T09:34:56Z,2025-06-14,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T09:44:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T09:54:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T10:04:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T10:14:56Z,2025-06-14,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T10:24:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T10:34:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T10:44:56Z,2025-06-14,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T10:54:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T11:04:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T11:14:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T11:24:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T11:34:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T11:44:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T11:54:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T12:04:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T12:14:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T12:24:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T12:34:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T12:44:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T12:54:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T13:04:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T13:14:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T13:24:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T13:34:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T13:44:56Z,2025-06-14,28.53
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T13:54:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T14:04:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T14:14:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T14:24:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T14:34:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T14:44:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T14:54:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T15:04:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T15:14:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T15:24:56Z,2025-06-14,28.53
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T15:34:56Z,2025-06-14,28.57
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T15:44:56Z,2025-06-14,28.53
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T15:54:56Z,2025-06-14,28.53
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T16:04:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T16:14:56Z,2025-06-14,28.53
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T16:24:56Z,2025-06-14,28.53
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T16:34:56Z,2025-06-14,28.53
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T16:44:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T16:54:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T17:04:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T17:14:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T17:24:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T17:34:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T17:44:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T17:54:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T18:04:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T18:14:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T18:24:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T18:34:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T18:44:56Z,2025-06-14,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T18:54:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T19:04:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T19:14:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T19:24:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T19:34:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T19:44:56Z,2025-06-14,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T19:54:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T20:04:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T20:14:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T20:24:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T20:34:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T20:44:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T20:54:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T21:04:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T21:14:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T21:24:56Z,2025-06-14,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T21:34:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T21:44:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T21:54:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T22:04:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T22:14:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T22:24:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T22:34:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T22:44:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T22:54:56Z,2025-06-14,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T23:04:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T23:14:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T23:24:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T23:34:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T23:44:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-14T23:54:56Z,2025-06-14,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T00:04:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T00:14:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T00:24:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T00:34:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T00:44:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T00:54:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T01:04:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T01:14:56Z,2025-06-15,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T01:24:56Z,2025-06-15,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T01:34:56Z,2025-06-15,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T01:44:56Z,2025-06-15,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T01:54:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T02:04:56Z,2025-06-15,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T02:14:56Z,2025-06-15,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T02:24:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T02:34:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T02:44:56Z,2025-06-15,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T02:54:56Z,2025-06-15,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T03:04:56Z,2025-06-15,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T03:14:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T03:24:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T03:34:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T03:44:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T03:54:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T04:04:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T04:14:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T04:24:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T04:34:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T04:44:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T04:54:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T05:04:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T05:14:56Z,2025-06-15,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T05:24:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T05:34:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T05:44:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T05:54:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T06:04:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T06:14:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T06:24:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T06:34:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T06:44:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T06:54:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T07:04:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T07:14:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T07:24:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T07:34:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T07:44:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T07:54:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T08:04:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T08:14:56Z,2025-06-15,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T08:24:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T08:34:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T08:44:56Z,2025-06-15,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T08:54:56Z,2025-06-15,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T09:04:56Z,2025-06-15,28.14
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T09:14:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T09:24:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T09:34:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T09:44:56Z,2025-06-15,28.14
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T09:54:56Z,2025-06-15,28.14
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T10:04:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T10:14:56Z,2025-06-15,28.14
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T10:24:56Z,2025-06-15,28.14
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T10:34:56Z,2025-06-15,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T10:44:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T10:54:56Z,2025-06-15,28.14
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T11:04:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T11:14:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T11:24:56Z,2025-06-15,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-06-15T11:34:56Z,2025-06-15,28.14
